Id,title,distributor,Genre,leadActor,Actor popularity,director,Director popularity,Sentiment,num_theaters,runtime_mins,releaseYear,CULT_INDEX,CPI,prod_budget_ADJ,rev_totalGross_ADJ
3952,Sky Blue,Maxmedia/Endgame Pictures,Animation,Marc Worden,1.004645,"Kim Moon-saeng, Park Sun-min",1.000001,-1,1,86,2004,0.008175541288,188.9,17781.12678,142987.0258
4089,Never Die Alone,Fox Searchlight,Crime Drama,DMX,1.905481,Ernest R. Dickerson,1.007085,-1,1160,88,2004,5.10E-10,188.9,1344434.098,10811303.74
4040,The Forgotten,Sony (Revolution),Sci-Fi Thriller,Julianne Moore,10.802708,Joseph Ruben,1.01724,-1,3104,89,2004,4.89E-11,188.9,52916887.24,128567306.2
2608,The Face,Indican,Drama,Yasmine Bleeth,1.002126,Jack Bender,1.994714,-1,3,89,2004,0.0002357495109,188.9,25756.34345,207119.8563
4003,Brother to Brother,Wolfe Releasing,Drama,Anthony Mackie,6.205218,Rodney Evans,1,-1,1,90,2004,0.0009466008697,188.9,19267.90066,154942.988
4114,Shark Tale,DreamWorks,Animation,Will Smith,9.818501,"Bibo Bergeron, Vicky Jenson, Rob Letterman",1.065575,-1,4016,90,2004,1.77E-11,188.9,94494441.5,308066455.9
3985,Anchorman: The Legend of Ron Burgundy,DreamWorks,Comedy,Will Ferrell,5.917895,Adam McKay,2.981512,-1,3091,91,2004,3.42E-11,188.9,32758073.05,163335531.5
4109,Saved!,United Artists,Comedy,Jena Malone,3.861815,Brian Dannelly,1.000276,-1,20,93,2004,3.75E-06,188.9,6299629.434,17122098.35
119,The Stepford Wives,Paramount,Sci-Fi Comedy,Katharine Ross,2.223502,Bryan Forbes,1.170573,-1,3057,93,2004,4.25E-11,188.9,113393329.8,113919161.3
4067,The Last Shot,Buena Vista,Comedy,Matthew Broderick,4.592347,Jeff Nathanson,2.703449,-1,35,93,2004,4.88E-07,188.9,110567.7315,889132.5211
4116,Shrek 2,DreamWorks,Animation,Mike Myers,4.562793,"Andrew Adamson, Kelly Asbury, Conrad Vernon",1.753295,-1,4163,93,2004,9.08E-12,188.9,188988883,844991880.6
4125,The Stepford Wives,Paramount,Sci-Fi Comedy,Nicole Kidman,8.728378,Frank Oz,3.655057,-1,3057,93,2004,4.25E-11,188.9,113393329.8,113919161.3
4029,Ella Enchanted,Miramax,Family Adventure,Anne Hathaway,9.005922,Tommy O Haver,2.237741,1,1931,95,2004,3.12E-10,188.9,39057702.49,43890976.71
4007,Cellular,New Line,Thriller,Kim Basinger,4.327814,David R. Ellis,1.601444,1,2749,95,2004,1.14E-10,188.9,31498147.17,61290096.03
4061,Johnson Family Vacation,Fox Searchlight,Comedy,Cedric the Entertainer,1.691831,Christopher Erskin,1.000001,1,1317,96,2004,2.70E-10,188.9,15119110.64,59758675.74
4136,Twisted,Paramount,Thriller,Ashley Judd,4.569644,Philip Kaufman,3.394366,1,2703,97,2004,1.18E-10,188.9,62996294.34,48257806.19
4074,Mean Girls,Paramount,Comedy,Lindsay Lohan,8.374595,Mark Waters,1.375626,1,2839,97,2004,5.08E-11,188.9,21418740.07,164809682.6
4017,Connie and Carla,Universal,Comedy,Nia Vardalos,1.987526,Michael Lembeck,2.010584,1,1014,97,2004,7.53E-10,188.9,34017998.94,15485050.79
4013,Closer,Sony / Columbia,Romance,Julia Roberts,8.000752,Mike Nichols,2.631051,1,476,98,2004,6.97E-17,188.9,34017998.94,65089914.53
3976,After the Sunset,New Line,Romantic Thriller,Pierce Brosnan,11.892026,Brett Ratner,2.838137,1,2819,98,2004,8.16E-11,188.9,75595553.2,54257111.89
4030,Envy,DreamWorks,Comedy,Ben Stiller,9.085143,Barry Levinson,3.368775,1,2445,99,2004,1.46E-10,188.9,50397035.47,25973193.08
4152,Woman Thou Art Loosed,Magnolia,Drama,Kimberly Elise,2.664342,Michael Schultz,1.535721,1,408,99,2004,3.12E-09,188.9,1638417.337,13175363.05
4151,Without a Paddle,Paramount,Comedy,Matthew Lillard,2.815416,Steven Brill,1.841047,1,2730,99,2004,1.16E-10,188.9,23938591.85,111400011.6
4148,The Whole Ten Yards,Warner Bros.,Crime Comedy,Matthew Perry,5.190463,Howard Deutch,2.558585,1,2654,99,2004,1.38E-10,188.9,50397035.47,31270636.12
4129,Taking Lives,Warner Bros.,Thriller,Angelina Jolie,7.674029,D. J. Caruso,3.397228,1,2705,100,2004,9.20E-11,188.9,56696664.9,62589915.75
4036,Finding Neverland,Miramax,Period Drama,Johnny Depp,24.092727,Marc Forster,2.354073,1,8,101,2004,4.34E-16,188.9,31498147.17,98973482.8
3678,Darkness,Dimension Films,Horror,Anna Paquin,4.77469,Jaume Balagueró,2.866084,1,1700,102,2004,3.43E-10,188.9,133552144,42445182.41
4097,The Perfect Score,Paramount,Comedy,Scarlett Johansson,20.58645,Brian Robbins,1.528349,1,2208,103,2004,1.98E-10,188.9,23938591.85,19899797.95
4084,Mr. 3000,Buena Vista,Sports Comedy,Bernie Mac,2.420006,Charles Stone III,1.003841,1,2736,104,2004,1.06E-10,188.9,5194363.049,41770579.26
4006,Catwoman,Warner Bros.,Action / Adventure,Halle Berry,8.575546,Pitof,1.007204,1,3117,104,2004,4.61E-11,188.9,125992588.7,76991530.01
4145,We Don t Live Here Anymore,Warner Independent,Drama,Mark Ruffalo,6.308277,John Curran,1.608123,1,7,104,2004,2.84E-05,188.9,3779777.66,3908743.575
4037,The Final Cut,Lions Gate,Sci-Fi Thriller,Robin Williams,7.658994,Omar Naim,1.00001,1,117,104,2004,9.20E-08,188.9,131288.2907,1055757.612
4066,The Ladykillers,Buena Vista,Crime Comedy,Tom Hanks,11.108529,"Ethan Coen, Joel Coen",3.270991,1,1583,104,2004,1.57E-10,188.9,44097406.03,76219385.13
5541,Red Lights,Wellspring,Foreign,Cillian Murphy,7.588259,Rodrigo Cortés,1.077098,1,1,105,2004,0.06572133828,188.9,160473.3726,1290447.232
4038,First Daughter,Fox,Romantic Comedy,Katie Holmes,5.613963,Forest Whitaker,7.898849,1,2260,105,2004,2.50E-10,188.9,2156679.055,17342983.94
4132,Team America: World Police,Paramount,Comedy,Trey Parker,4.33278,Trey Parker,2.535183,1,2539,105,2004,8.79E-11,188.9,40317628.37,62788572.79
4054,I Heart Huckabees,Fox Searchlight,Comedy,Mark Wahlberg,10.552197,David O. Russell,2.298671,1,4,106,2004,2.22E-14,188.9,25198517.73,24485366.19
4033,Fade to Black,Paramount Classics,Concert,The career of Jay-Z,1.114342,"Pat Paulson, Michael John Warren",1.000762,1,170,106,2004,2.12E-08,188.9,173593.2948,1395955.773
4041,Friday Night Lights,Universal,Sports Drama,Billy Bob Thornton,7.219093,Peter Berg,2.221866,-1,2667,107,2004,5.59E-11,188.9,37797776.6,117311144.2
4141,The Village,Buena Vista,Period Horror,Bryce Dallas Howard,6.644982,M. Night Shyamalan,4.017411,-1,3730,108,2004,1.19E-11,188.9,75595553.2,218699539.8
4044,The Girl Next Door,Fox,Comedy,Elisha Cuthbert,4.012858,Luke Greenfield,1.000185,-1,2148,109,2004,1.88E-10,188.9,37797776.6,27940227.5
4147,White Chicks,Sony / Columbia,Comedy,Shawn Wayans,1.922305,Keenen Ivory Wayans,2.221945,-1,2726,109,2004,6.71E-11,188.9,46617257.81,135649822.5
4053,Hotel Rwanda,United Artists,Drama,Don Cheadle,5.674182,Terry George,1.002339,-1,7,110,2004,6.82E-15,188.9,5575207.877,45063984.33
4028,The Door in the Floor,Focus Features,Drama,Jeff Bridges,8.533904,Tod Williams,1.000008,-1,47,111,2004,3.93E-07,188.9,94494441.5,7381986.01
4102,The Princess Diaries 2: Royal Engagement,Buena Vista,Family Comedy,Anne Hathaway,9.005922,Garry Marshall,2.87058,-1,3472,113,2004,5.20E-11,188.9,50397035.47,182260879.2
4004,The Butterfly Effect,New Line,Sci-Fi Thriller,Ashton Kutcher,4.258537,"Eric Bress, J. Mackye Gruber",1.409236,-1,2605,114,2004,7.64E-11,188.9,16379036.53,110958324.6
4075,Meet the Fockers,Universal,Comedy,Ben Stiller,9.085143,Jay Roach,2.248602,-1,3518,114,2004,3.73E-11,188.9,100794070.9,534812727.9
4065,Ladder 49,Buena Vista,Action Drama,Joaquin Phoenix,5.035696,Jay Russell,1.002195,-1,3260,115,2004,4.69E-11,188.9,17752215.97,142754737.8
4146,Welcome to Mooseport,Fox,Comedy,Ray Romano,6.095227,Donald Petrie,1.194806,-1,2868,115,2004,1.10E-10,188.9,37797776.6,27713294.04
3994,Beyond the Sea,Lions Gate,Musical,Kevin Spacey,9.394091,Kevin Spacey,7.487696,-1,6,118,2004,0.0005140096167,188.9,1504812.104,12100952.37
4154,The Work and the Glory,Excel,Period Drama,Sam Hennings,1.005082,Russell Holt,1,-1,32,118,2004,1.66E-06,188.9,94494441.5,6411074.938
4039,Flight of the Phoenix,Fox,Adventure,Dennis Quaid,3.811659,John Moore,1.12,-1,2604,120,2004,3.20E-10,188.9,56696664.9,40234656.57
4024,The Day After Tomorrow,Fox,Action Drama,Dennis Quaid,3.811659,Roland Emmerich,1.688873,-1,3425,124,2004,1.15E-11,188.9,157490735.8,357627090.4
4091,The Notebook,New Line,Romance,Ryan Gosling,10.3899,Nick Cassavetes,3.020445,-1,2303,124,2004,1.94E-10,188.9,36537850.71,155126429.6
4015,Collateral,DreamWorks,Crime,Tom Cruise,17.84187,Michael Mann,3.844193,-1,3188,125,2004,5.19E-11,188.9,81895182.64,193435906.2
4096,The Passion of the Christ,Newmarket,Historical Drama,Jim Caviezel,7.917095,Mel Gibson,5.711294,-1,3043,126,2004,1.73E-11,188.9,37797776.6,709112470.3
4070,The Manchurian Candidate,Paramount,Thriller,Denzel Washington,7.858595,Jonathan Demme,2.560003,-1,2867,130,2004,5.74E-11,188.9,100794070.9,126311551.5
4139,Van Helsing,Universal,Period Horror,Hugh Jackman,13.933749,Stephen Sommers,2.259153,-1,3575,130,2004,1.26E-11,188.9,201588141.9,230150996
4088,National Treasure,Buena Vista,Adventure,Nicolas Cage,7.620036,Jon Turteltaub,1.725204,-1,3017,131,2004,4.64E-11,188.9,125992588.7,331329134.9
4723,National Treasure: Book of Secrets,Buena Vista,Adventure,Nicolas Cage,7.620036,Jon Turteltaub,1.725204,-1,3017,131,2004,4.64E-11,188.9,125992588.7,331329134.9
4050,Hidalgo,Buena Vista,Period Adventure,Viggo Mortensen,4.019269,Joe Johnston,2.630382,-1,3063,136,2004,6.20E-11,188.9,125992588.7,128892760.1
1051,The Alamo: 13 Days to Glory,Buena Vista,War,Brian Keith,3.066645,Burt Kennedy,1.82376,-1,2609,137,2004,1.03E-10,188.9,134812069.9,42926866.15
4069,Man on Fire,Fox,Action Drama,Denzel Washington,7.858595,Tony Scott,2.568209,-1,2980,146,2004,5.05E-11,188.9,88194812.07,149208749.2
1142,Man on Fire,Fox,Action Drama,Scott Glenn,4.69983,Elie Chouraqui,1.01618,-1,2980,146,2004,5.05E-11,188.9,88194812.07,149208749.2
4106,Ray,Universal,Music Drama,Jamie Foxx,8.145943,Taylor Hackford,2.573579,-1,2006,152,2004,9.35E-11,188.9,50397035.47,144267460.9
4135,Troy,Warner Bros.,Historical Epic,Brad Pitt,15.471204,Wolfgang Petersen,4.242663,-1,3411,163,2004,1.78E-11,188.9,220487030.2,255432545.4
3980,Alexander,Warner Bros.,Historical Epic,Colin Farrell,7.075346,Oliver Stone,3.563204,-1,2445,176,2004,7.49E-11,188.9,195288512.4,65682511.23
4131,Teacher s Pet,Buena Vista,Animation,Nathan Lane,4.843846,Timothy Björklund,1,0,2027,75,2004,5.29E-10,188.9,127252514.6,12432762.4
3925,Open Water,Lions Gate,Horror,Blanchard Ryan,1.197775,Chris Kentis,1.00008,0,47,79,2004,1.69E-16,188.9,629962.9434,58622828.69
4134,Torque,Warner Bros.,Action,Martin Henderson,2.700972,Joseph Kahn,1.000002,0,2463,81,2004,8.66E-11,188.9,50397035.47,40628935.21
4095,Paparazzi,Fox,Action,Cole Hauser,2.647135,Paul Abascal,1.4,0,2115,84,2004,1.97E-10,188.9,3742365.761,30094311.55
4143,Walking Tall,MGM,Action,Dwayne Johnson,17.021505,Kevin Bray,1.031611,0,2836,86,2004,6.81E-11,188.9,57956590.79,88932818.67
4090,New York Minute,Warner Bros.,Family Comedy,Mary-Kate and Ashley Olsen,2.092227,Dennie Gordon,1.240814,0,3006,86,2004,1.32E-10,188.9,37797776.6,26948200.55
4073,Mean Creek,Paramount Classics,Drama / Thriller,Rory Culkin,2.663406,Jacob Aaron Estes,1.132909,0,4,89,2004,0.0001774470792,188.9,143832.003,1156625.869
4005,Catch That Kid,Fox,Family Adventure,Kristen Stewart,10.574454,Bart Freundlich,1.103285,0,2847,92,2004,1.73E-10,188.9,15119110.64,31989426.35
3831,The Brown Bunny,Wellspring,Drama,Vincent Gallo,2.736781,Vincent Gallo,3.536457,0,3,92,2004,4.77E-05,188.9,87235.191,701502.6258
5177,Going the Distance,Odeon,Comedy,Drew Barrymore,5.985069,Nanette Burstein,1.000052,0,153,93,2004,7.25E-08,188.9,293139.9522,2357289.436
3984,Anacondas: The Hunt for the Blood Orchid,Sony / Screen Gems,Horror,Johnny Messner,2.279359,Dwight H. Little,1.134176,0,2905,93,2004,6.76E-11,188.9,25198517.73,61740724.54
4113,Shall We Dance?,Miramax,Music Drama,Richard Gere,5.650504,Peter Chelsom,2.1119,0,1772,95,2004,2.35E-10,188.9,62996294.34,110865953.7
4011,The Clearing,Fox Searchlight,Drama / Thriller,Robert Redford,5.552604,Pieter Jan Brugge,1.000001,0,56,95,2004,4.60E-07,188.9,1372676.814,11038390.41
3988,The Assassination of Richard Nixon,ThinkFilm,Drama,Sean Penn,3.381866,Niels Mueller,1,0,5,95,2004,0.0001005514908,188.9,168796.2586,1357376.106
3975,50 First Dates,Sony / Columbia,Romantic Comedy,Adam Sandler,7.883535,Peter Segal,2.47644,0,3591,96,2004,2.12E-11,188.9,94494441.5,231550914.1
4047,The Grudge,Sony / Columbia,Horror,Sarah Michelle Gellar,6.777986,Takashi Shimizu,1.181321,0,3245,96,2004,2.22E-11,188.9,12599258.87,211349087.8
3974,13 Going on 30,Sony (Revolution),Fantasy Comedy,Jennifer Garner,5.209559,Gary Winick,1.195812,0,3438,97,2004,3.76E-11,188.9,46617257.81,109604453.2
4093,P.S.,Newmarket,Fantasy Comedy,Laura Linney,4.806842,Dylan Kidd,1.000337,0,3,97,2004,0.0001718761412,188.9,42987.09703,345681.0887
4027,DodgeBall: A True Underdog Story,Fox,Sports Comedy,Vince Vaughn,5.145925,Rawson Marshall Thurber,2.52424,0,2694,97,2004,4.69E-11,188.9,25198517.73,218947001.3
2949,Twisted,Paramount,Thriller,William Hickey,3.656025,Seth Michael Donsky,1,0,2703,97,2004,1.18E-10,188.9,62996294.34,48257806.19
188,Dawn of the Dead,Universal,Horror,David Emge,1.001029,George A. Romero,2.881092,0,2745,98,2004,3.01E-11,188.9,32758073.05,113030967.2
4108,Riding the Bullet,Innovation Film Group,Horror,Jonathan Jackson,3.131146,Mick Garris,2.577948,0,100,98,2004,1.32E-07,188.9,32081.54148,257984.8819
4110,Saw,Lions Gate,Horror,Cary Elwes,4.056165,James Wan,4.119639,0,2315,100,2004,7.14E-11,188.9,15119110.64,105684816.5
4035,Fat Albert,Fox,Family Comedy,Kenan Thompson,2.073412,Joel Zwick,1.000039,0,2674,100,2004,1.79E-10,188.9,62996294.34,92147513.19
4099,The Polar Express,Warner Bros.,Animation,Tom Hanks,11.108529,Robert Zemeckis,4.187753,0,3650,100,2004,8.20E-11,188.9,207887771.3,311730901.8
3978,Agent Cody Banks 2: Destination London,MGM,Family Adventure,Frankie Muniz,3.068217,Kevin Allen,1.871023,0,2973,101,2004,1.24E-10,188.9,32758073.05,45254090.45
3981,Alfie,Paramount,Comedy / Drama,Jude Law,6.55814,Charles Shyer,1.529823,0,2215,102,2004,1.56E-10,188.9,75595553.2,25661964.62
3992,Being Julia,Sony Classics,Period Comedy,Annette Bening,4.411282,István Szabó,1.046819,0,9,105,2004,5.76E-05,188.9,1843068.587,14821043.88
4123,Stage Beauty,Lions Gate,Period Drama,Billy Crudup,6.314405,Richard Eyre,1.002148,0,3,105,2004,0.0001745457449,188.9,186325.8996,1498340.788
3958,Testosterone,Strand,Comedy / Drama,David Sutcliffe,1.883008,David Moreton,1.2352,0,4,105,2004,5.33E-05,188.9,44076.6278,354442.666
314,Fade to Black,Paramount Classics,Concert,Dennis Christopher,1.418097,Vernon Zimmerman,1.000031,0,170,106,2004,2.12E-08,188.9,173593.2948,1395955.773
3990,Barbershop 2: Back in Business,MGM,Comedy,Ice Cube,6.501255,Kevin Rodney Sullivan,1.000059,0,2711,106,2004,4.09E-11,188.9,37797776.6,124694532.1
4122,Spartan,Warner Bros.,Action Thriller,Val Kilmer,7.277254,David Mamet,1.763245,0,832,107,2004,1.32E-09,188.9,1056065.53,8492375.647
3995,The Big Bounce,Warner Bros.,Crime Comedy,Owen Wilson,7.259893,George Armitage,1.00028,0,2304,108,2004,2.53E-10,188.9,94494441.5,12427988.06
4042,Garden State,Fox Searchlight,Comedy / Drama,Zach Braff,3.298453,Zach Braff,2.807829,0,9,109,2004,3.74E-17,188.9,31498147.17,51290782.72
4058,In Good Company,Universal,Comedy / Drama,Dennis Quaid,3.811659,Paul Weitz,2.071284,0,3,110,2004,1.79E-16,188.9,10531219.09,87724280.22
4121,Spanglish,Sony / Columbia,Comedy / Drama,Adam Sandler,7.883535,James L. Brooks,2.068914,0,2438,111,2004,2.25E-10,188.9,100794070.9,81826177.92
4101,The Prince and Me,Paramount,Romantic Comedy,Julia Stiles,5.271461,Martha Coolidge,1.057782,0,2682,111,2004,1.19E-10,188.9,27718369.51,53960777.15
4056,Imaginary Heroes,Sony Classics,Drama,Sigourney Weaver,7.507303,Dan Harris,2.047128,0,2,112,2004,0.005186891994,188.9,54481.27548,438111.4198
4105,Raising Helen,Buena Vista,Comedy,Kate Hudson,3.701038,Garry Marshall,2.87058,0,2717,114,2004,1.14E-10,188.9,8927467.527,71790376.22
4149,Wicker Park,MGM,Romantic Thriller,Josh Hartnett,5.144174,Paul McGuigan,1.168701,0,2598,115,2004,1.67E-10,188.9,3096266.18,24898692.4
3977,Against the Ropes,Paramount,Sports Drama,Meg Ryan,4.863958,Charles S. Dutton,1.386581,0,1601,115,2004,3.98E-10,188.9,1401326.734,11268805.53
4912,Punisher: War Zone,Lions Gate,Action / Crime,Ray Stevenson,5.400659,Lexi Alexander,1.06351,0,2649,119,2004,6.67E-11,188.9,41577554.26,64749854.25
4010,The Chronicles of Riddick,Universal,Sci-Fi Fantasy,Vin Diesel,10.781244,David N. Twohy,2.153488,0,2757,119,2004,3.55E-11,188.9,132292218.1,110618048
3987,Around the World in 80 Days,Buena Vista,Family Adventure,Jackie Chan,9.499882,Frank Coraci,1.429732,0,2801,120,2004,1.49E-10,188.9,138591847.5,45977955.69
4064,Kinsey,Fox Searchlight,Period Drama,Liam Neeson,22.837794,Bill Condon,2.911078,0,5,124,2004,7.18E-05,188.9,13859184.75,19639298.54
4078,Million Dollar Baby,Warner Bros.,Sports Drama,Clint Eastwood,7.528723,Clint Eastwood,9.257473,0,8,137,2004,5.44E-16,188.9,37797776.6,192452502.9
3979,The Alamo,Buena Vista,War,Dennis Quaid,3.811659,John Lee Hancock,1.596037,0,2609,137,2004,1.03E-10,188.9,134812069.9,42926866.15
4115,She Hate Me,Sony Classics,Comedy / Drama,Anthony Mackie,6.205218,Spike Lee,3.296902,0,11,138,2004,1.10E-05,188.9,87172.3132,700997.0397
4140,Vanity Fair,Focus Features,Period Drama,Reese Witherspoon,7.810618,Mira Nair,1.670326,0,1051,140,2004,6.57E-10,188.9,28978295.39,30902946.72
1489,The Phantom of the Opera: The Motion Picture,Warner Bros.,Musical,Robert Englund,2.105793,Dwight H. Little,1.134176,0,622,143,2004,5.15E-09,188.9,88194812.07,98184848.92
4012,Clifford s Really Big Movie,Warner Bros.,Animation,John Ritter,3.617822,Robert Ramirez,1.000083,1,471,73,2004,1.42E-08,188.9,207887771.3,5596596.8
4052,Home on the Range,Buena Vista,Animation,Roseanne Barr,2.730786,"Will Finn, John Sanford",1.526019,1,3047,76,2004,8.52E-11,188.9,138591847.5,95813278.59
3991,Before Sunset,Warner Independent,Romance,Ethan Hawke,8.889889,Richard Linklater,2.806094,1,20,80,2004,6.04E-06,188.9,34017998.94,11147118.24
4002,Breakin  All the Rules,Sony / Screen Gems,Romantic Comedy,Jamie Foxx,8.145943,Daniel Taplitz,1.624344,1,1318,82,2004,3.59E-10,188.9,12599258.87,23487383.28
4430,Garfield: A Tail of Two Kitties,Fox,Family Comedy,Breckin Meyer,1.274961,Tim Hill,1.019498,1,3094,85,2004,5.16E-11,188.9,62996294.34,144340213.6
3986,Around the Bend,Warner Independent,Drama,Christopher Walken,10.330901,Jordan Roberts,1.00324,1,4,85,2004,0.0001514404549,188.9,3779777.66,370833.9971
4019,The Cookout,Lions Gate,Comedy,Tim Meadows,1.40865,Lance Rivera,1.000004,1,1303,85,2004,3.63E-10,188.9,2813523.871,22625014.26
67,Walking Tall,MGM,Action,Joe Don Baker,2.380137,Phil Karlson,1.000136,1,2836,86,2004,6.81E-11,188.9,57956590.79,88932818.67
4016,Confessions of a Teenage Drama Queen,Buena Vista,Family Comedy,Lindsay Lohan,8.374595,Sara Sugarman,1.8,1,2503,86,2004,1.34E-10,188.9,50397035.47,56171894.75
4120,Soul Plane,MGM,Comedy,Snoop Dogg,4.358842,Jessy Terrero,1.000116,1,1566,86,2004,2.84E-10,188.9,20158814.19,27176689.08
4112,Seed of Chucky,Rogue Pictures,Horror Comedy,Jennifer Tilly,2.396779,Don Mancini,1.082095,1,2061,87,2004,1.08E-10,188.9,15119110.64,32717035.6
4021,Criminal,Warner Independent,Crime Thriller,John C. Reilly,4.511523,Gregory Jacobs,1.695261,1,77,87,2004,1.50E-07,188.9,221298.1806,1779573.055
4153,The Woodsman,Newmarket,Drama,Kevin Bacon,4.050967,Nicole Kassell,1,1,6,87,2004,9.01E-05,188.9,375382.2401,3018638.184
4119,Sleepover,MGM,Family Comedy,Alexa Vega,3.165568,Joe Nussbaum,1.000055,1,2207,90,2004,2.46E-10,188.9,2247288.228,18071619.69
3982,Along Came Polly,Universal,Romantic Comedy,Ben Stiller,9.085143,John Hamburg,2.443187,1,2984,90,2004,3.84E-11,188.9,52916887.24,168714777.9
4127,Surviving Christmas,DreamWorks,Comedy,Ben Affleck,10.816353,Mike Mitchell,1.826461,1,2750,92,2004,2.15E-10,188.9,32758073.05,22336096.71
4032,EuroTrip,DreamWorks,Comedy,Scott Mechlowicz,1.256795,Jeff Schaffer,1.584565,1,2512,92,2004,1.57E-10,188.9,31498147.17,34033962.9
4009,Christmas with the Kranks,Sony (Revolution),Family Comedy,Tim Allen,3.780707,Joe Roth,2.072007,1,3393,94,2004,4.67E-11,188.9,75595553.2,141297025.8
3888,I Am David,Lions Gate,Period Drama,Jim Caviezel,7.917095,Paul Feig,2.455606,1,226,95,2004,4.97E-08,188.9,68718.98178,552605.6049
4156,You Got Served,Sony / Screen Gems,Music Drama,Marques Houston,2.050533,Chris Stokes,1.001317,1,1933,95,2004,8.03E-11,188.9,10079407.09,77300686.33
3840,Coffee and Cigarettes,United Artists,Comedy,Roberto Benigni,4.099242,Jim Jarmusch,3.514411,1,5,95,2004,4.47E-05,188.9,6299629.434,4211156.835
4150,Win a Date with Tad Hamilton!,DreamWorks,Romantic Comedy,Kate Bosworth,4.586341,Robert Luketic,2.101862,1,2711,96,2004,1.18E-10,188.9,27718369.51,32694494.88
4124,Stateside,IDP,Drama,Rachael Leigh Cook,4.756414,Reverge Anselmo,1.001555,1,156,96,2004,8.66E-08,188.9,41514.00514,333836.2023
4130,Taxi,Fox,Action Comedy,Queen Latifah,4.097634,Tim Story,2.857131,1,3001,97,2004,8.43E-11,188.9,31498147.17,70113810.59
3998,The Blue Butterfly,Alliance,Adventure,William Hurt,4.182649,Léa Pool,1.001557,1,73,97,2004,4.61E-07,188.9,418040.7242,3361678.351
4023,Dawn of the Dead,Universal,Horror,Sarah Polley,3.321956,Zack Snyder,4.421048,1,2745,98,2004,3.01E-11,188.9,32758073.05,113030967.2
4128,Suspect Zero,Paramount,Thriller,Aaron Eckhart,7.290285,E. Elias Merhige,1.000154,1,1500,100,2004,4.90E-10,188.9,34017998.94,16710794.49
