Id,title,distributor,Genre,leadActor,Actor popularity,director,Director popularity,Sentiment,rev_totalGross,rev_opening,num_theaters,runtime,rev_postOpening,runtime_mins,releaseYear,rev_opening_ADJ,rev_totalGross_ADJ,CPI,prod_budget_ADJ,CULT_INDEX
3441,Snow Day,Paramount,Family Comedy,Chevy Chase,3.630674,Chris Koch,1.000312,1,97164626.05,14331819,2664,1 hrs. 29 min.,134095374.4,89,2000,23201322.08,157296696.5,172.2,17967479.67,1.10E-10
3317,The Art of War,Warner Bros.,Action Thriller,Wesley Snipes,6.659466,Christian Duguay,2.647507,-1,48903731.97,10410993,2630,1 hrs. 57 min.,62314660.44,117,2000,16854022.63,79168683.07,172.2,82926829.27,1.06E-10
3469,The Whole Nine Yards,Warner Bros.,Crime Comedy,Bruce Willis,8.831725,Jonathan Lynn,1.296787,1,92700411.58,13731070,2910,1 hrs. 38 min.,127840934.1,98,2000,22228788.79,150069722.9,172.2,570813008.1,1.04E-10
3336,Cast Away,Fox,Drama,Tom Hanks,11.108529,Robert Zemeckis,4.187753,1,378219580.8,28883406,2774,2 hrs. 23 min.,565529128.3,143,2000,46758419.52,612287547.8,172.2,124390243.9,1.01E-10
3444,Space Cowboys,Warner Bros.,Action Thriller,Clint Eastwood,7.528723,Clint Eastwood,9.257473,1,146450519.3,18093776,2805,2 hrs. 10 min.,207792614.6,130,2000,29291433.6,237084048.2,172.2,89837398.37,9.85E-11
3425,The Road to El Dorado,DreamWorks,Animation,Kevin Kline,4.40648,"Bibo Bergeron, Will Finn",1.004612,0,82341680.45,12846652,3218,1 hrs. 39 min.,112503272.5,99,2000,20797032.86,133300305.3,172.2,131300813,9.58E-11
3333,Bring It On,Universal,Sports Comedy,Kirsten Dunst,8.106726,Peyton Reed,5.267121,-1,110696569.8,17362105,2380,1 hrs. 38 min.,151096171.3,98,2000,28106954.89,179203126.2,172.2,38699186.99,9.53E-11
3453,Titan A.E.,Fox,Animation,Matt Damon,9.690772,"Don Bluth, Gary Goldman",1.418164,1,36834791.52,9376845,2734,1 hrs. 34 min.,44450788.9,94,2000,15179873.6,59630662.51,172.2,103658536.6,9.47E-11
3429,Rules of Engagement,Paramount,Drama / Thriller,Tommy Lee Jones,9.803711,William Friedkin,2.617655,1,99293636.49,15011181,3155,2 hrs. 7 min.,136442163.8,127,2000,24301119.43,160743283.2,172.2,82926829.27,8.63E-11
3437,Shanghai Noon,Buena Vista,Western Comedy,Jackie Chan,9.499882,Tom Dey,1.000001,1,92174295.69,15607034,2711,1 hrs. 50 min.,123952284,110,2000,25265726.74,149218010.8,172.2,76016260.16,8.62E-11
3324,Bedazzled,Fox,Fantasy Comedy,Brendan Fraser,5.270638,Harold Ramis,3.869908,0,61334016.68,13106526,2568,1 hrs. 33 min.,78073937.74,93,2000,21217734.54,99291672.28,172.2,66341463.41,8.59E-11
3419,Red Planet,Warner Bros.,Sci-Fi Adventure,Val Kilmer,7.277254,Antony Hoffman,1.05767,-1,28299252.11,8721296,2703,1 hrs. 46 min.,31694125.18,106,2000,14118626.35,45812751.53,172.2,110569105.7,8.50E-11
3338,The Cell,New Line,Sci-Fi Thriller,Jennifer Lopez,5.68544,Tarsem Singh,2.226365,-1,99291740.8,17515050,2411,1 hrs. 47 min.,132385661.7,107,2000,28354552.64,160740214.3,172.2,45609756.1,8.29E-11
3312,The 6th Day,Sony / Columbia,Sci-Fi Action,Arnold Schwarzenegger,9.295543,Roger Spottiswoode,4.03728,-1,56019758.94,13020883,2516,2 hrs. 4 min.,69609501.06,124,2000,21079089.84,90688590.89,172.2,113333333.3,8.11E-11
3391,Meet the Parents,Universal,Comedy,Ben Stiller,9.085143,Jay Roach,2.248602,-1,269127152.1,28623300,2614,1 hrs. 48 min.,389343971.9,108,2000,46337342.26,435681314.1,172.2,76016260.16,7.76E-11
3343,Coyote Ugly,Buena Vista,Music Drama,Piper Perabo,2.105842,David McNally,1.526,1,98404941.14,17319282,2653,1 hrs. 41 min.,131266972.7,101,2000,28037630.11,159304602.8,172.2,62195121.95,7.64E-11
3369,Hanging Up,Sony / Columbia,Comedy / Drama,Meg Ryan,4.863958,Diane Keaton,6.070353,-1,58360561.02,13567978,2618,1 hrs. 35 min.,72513275.91,95,2000,21964764.38,94478040.29,172.2,82926829.27,7.48E-11
1000,The Patriot,Sony / Columbia,War,Gregg Henry,1.938692,Frank Harris,1.036,0,183466855.5,22413710,3061,2 hrs. 44 min.,260723771.5,164,2000,36284836.19,297008607.6,172.2,152032520.3,7.37E-11
3408,The Patriot,Sony / Columbia,War,Mel Gibson,7.18152,Roland Emmerich,1.688873,0,183466855.5,22413710,3061,2 hrs. 44 min.,260723771.5,164,2000,36284836.19,297008607.6,172.2,152032520.3,7.37E-11
3427,Romeo Must Die,Warner Bros.,Action,Jet Li,5.698642,Andrzej Bartkowiak,1.113847,1,90613438.28,18014503,2641,1 hrs. 55 min.,117528087.7,115,2000,29163101.08,146691188.8,172.2,34552845.53,6.53E-11
3436,Shaft,Paramount,Action,Samuel L. Jackson,15.183466,John Singleton,2.051703,1,113861874.3,21714757,2337,2 hrs. 7 min.,149174012.5,127,2000,35153323.6,184327336.1,172.2,63577235.77,6.38E-11
26,Shaft,Paramount,Action,Richard Roundtree,1.563581,Gordon Parks,1.000024,0,113861874.3,21714757,2337,2 hrs. 7 min.,149174012.5,127,2000,35153323.6,184327336.1,172.2,63577235.77,6.38E-11
3327,Big Momma s House,Fox,Action Comedy,Martin Lawrence,4.939159,Raja Gosnell,1.210589,-1,190313203.4,25661041,2802,1 hrs. 38 min.,266550104.4,98,2000,41541836.18,308091940.6,172.2,41463414.63,6.37E-11
3462,What Lies Beneath,DreamWorks,Horror,Harrison Ford,12.753239,Robert Zemeckis,4.187753,1,251676251.2,29702959,2813,2 hrs. 10 min.,359345442.9,130,2000,48085167.59,407430610.5,172.2,138211382.1,6.26E-11
3309,102 Dalmatians,Buena Vista,Family Comedy,Glenn Close,3.685442,Kevin Lima,1.565482,0,108394581.7,19883351,2704,1 hrs. 44 min.,143287992.4,104,2000,32188519.17,175476511.5,172.2,117479674.8,6.26E-11
3353,Erin Brockovich,Universal,Drama,Julia Roberts,8.000752,Steven Soderbergh,3.673298,1,203322048.8,28138465,2848,2 hrs. 10 min.,283599084.8,130,2000,45552458.43,329151543.2,172.2,71869918.7,5.57E-11
3464,What Women Want,Paramount,Fantasy Comedy,Mel Gibson,7.18152,Nancy Meyers,2.03245,0,295948008.7,33614543,3012,2 hrs. 7 min.,424683233.1,127,2000,54417505.46,479100738.6,172.2,96747967.48,5.37E-11
1896,Gladiator,DreamWorks,Historical Epic,Cuba Gooding,3.614902,Rowdy Herrington,1.040837,1,303870295,34819017,2938,2 hrs. 35 min.,435558484.1,155,2000,56367389.78,491925873.8,172.2,142357723.6,5.27E-11
3364,Gladiator,DreamWorks,Historical Epic,Russell Crowe,7.017846,Ridley Scott,6.305603,0,303870295,34819017,2938,2 hrs. 35 min.,435558484.1,155,2000,56367389.78,491925873.8,172.2,142357723.6,5.27E-11
3366,Gone in 60 Seconds,Buena Vista,Action,Nicolas Cage,7.620036,Dominic Sena,1.000403,-1,164555611.2,25336048,3006,1 hrs. 57 min.,225378085.3,117,2000,41015715.44,266393800.7,172.2,124390243.9,5.27E-11
78,Gone in 60 Seconds,Buena Vista,Action,H. B. Halicki,1.000408,H. B. Halicki,1.000037,0,164555611.2,25336048,3006,1 hrs. 57 min.,225378085.3,117,2000,41015715.44,266393800.7,172.2,124390243.9,5.27E-11
3384,Little Nicky,New Line,Comedy,Adam Sandler,7.883535,Steven Brill,1.841047,-1,63888258.4,16063904,2910,1 hrs. 24 min.,77421313.34,84,2000,26005338.93,103426652.3,172.2,117479674.8,5.26E-11
3428,Rugrats in Paris: The Movie,Paramount,Animation,Elizabeth Daily,1.12,"Stig Berggvist, Paul Demeyer",1.000035,1,123855952.2,22718184,2934,1 hrs. 18 min.,163728688.8,78,2000,36777739.38,200506428.2,172.2,41463414.63,5.05E-11
3322,Battlefield Earth,Warner Bros.,Sci-Fi Adventure,John Travolta,10.008903,Roger Christian,1.71056,0,34759822.13,11548898,3307,1 hrs. 57 min.,37575420.58,117,2000,18696140.54,56271561.11,172.2,100894308.9,4.87E-11
3397,Mission to Mars,Buena Vista,Sci-Fi Adventure,Gary Sinise,4.100318,Brian De Palma,3.595278,0,98562194.73,22855247,3054,1 hrs. 53 min.,122559549.3,113,2000,36999626.28,159559175.6,172.2,138211382.1,3.82E-11
3456,Unbreakable,Buena Vista,Thriller,Bruce Willis,8.831725,M. Night Shyamalan,4.017411,-1,153810809.2,30330771,2708,1 hrs. 46 min.,199897873.1,106,2000,49101512.3,248999385.4,172.2,103658536.6,3.81E-11
3374,Hollow Man,Sony / Columbia,Sci-Fi Horror,Elisabeth Shue,5.714066,Paul Verhoeven,3.566023,0,118516252.3,26414386,2956,1 hrs. 53 min.,149100757.1,113,2000,42761402.24,191862159.4,172.2,131300813,3.55E-11
3410,The Perfect Storm,Warner Bros.,Action Drama,George Clooney,10.262565,Wolfgang Petersen,4.242663,-1,295635125.2,41325042,3407,2 hrs. 9 min.,411694436.6,129,2000,66899784.97,478594221.6,172.2,193495935,3.14E-11
3430,Scary Movie,Miramax,Horror Comedy,Marlon Wayans,4.101238,Keenen Ivory Wayans,2.221945,0,254194270.8,42346669,2912,1 hrs. 28 min.,342953287.4,88,2000,68553664.15,411506951.6,172.2,26260162.6,3.01E-11
3346,Dinosaur,Buena Vista,Animation,D. B. Sweeney,1.879134,"Eric Leighton, Ralph Zondag",1.319536,0,222995920.9,38854851,3257,1 hrs. 22 min.,298100071.6,82,2000,62900872,361000943.6,172.2,1762195122,2.80E-11
3837,Charlie s Angels: Full Throttle,Sony / Columbia,Action Comedy,Cameron Diaz,4.817863,McG,2.324,1,202853127.6,40128550,3037,1 hrs. 38 min.,263429599.2,98,2000,64962822.45,328392421.6,172.2,128536585.4,2.56E-11
3340,Charlie s Angels,Sony / Columbia,Action Comedy,Drew Barrymore,5.985069,McG,2.324,1,202853127.6,40128550,3037,1 hrs. 38 min.,263429599.2,98,2000,64962822.45,328392421.6,172.2,128536585.4,2.56E-11
3432,Scream 3,Dimension Films,Horror,David Arquette,2.748895,Wes Craven,3.071355,0,144311026.7,34713342,3467,1 hrs. 57 min.,177424176.4,117,2000,56196315.92,233620492.3,172.2,55284552.85,2.13E-11
3399,My Dog Skip,Warner Bros.,Family,Frankie Muniz,3.068217,Jay Russell,1.002195,0,55259475.43,14200032000,5,1 hrs. 35 min.,-22898518540,95,2000,22987976332,89457792.3,172.2,8292682.927,3.39E-14
1017,Saving Grace,Fine Line,Crime Comedy,Tom Conti,3.334956,Robert M. Young,1.036,1,19715548.14,4200012000,30,1 hrs. 33 min.,-6767347841,93,2000,6799264709,31916868.5,172.2,13821138.21,2.30E-14
3403," O Brother, Where Art Thou?",Buena Vista,Adventure Comedy,George Clooney,10.262565,Joel and Ethan Coen,3.270991,0,73678868.88,22200022001,5,1 hrs. 42 min.,-35819627184,102,2000,35938903541,119276357.5,172.2,14799000.81,1.85E-14
3205,Fantasia 2000,Buena Vista,IMAX,James Levine,1.4,"Eric Goldberg, James Algar, Don Hahn, Hendel Butoy, Francis Glebas, Gaëtan Brizzi, Pixote Hunt, Paul Brizzi",1.005318,0,98193113.89,12000162000,54,1 hrs. 15 min.,-19267715669,75,2000,19426677351,158961682.5,172.2,110569105.7,7.80E-15
3357,Fantasia 2000,Buena Vista,IMAX,James Levine,1.4,"Eric Goldberg, James Algar, Don Hahn, Hendel Butoy, Francis Glebas, Gaëtan Brizzi, Pixote Hunt, Paul Brizzi",1.005318,0,98193113.89,12000162000,54,1 hrs. 15 min.,-19267715669,75,2000,19426677351,158961682.5,172.2,110569105.7,7.80E-15
3440,Snatch,Sony / Screen Gems,Crime Comedy,Benicio del Toro,5.728506,Guy Ritchie,5.176194,0,49097278.96,82000192001,1,1 hrs. 43 min.,-1.33E+11,103,2000,1.33E+11,79482010.09,172.2,9759890.61,4.51E-15
3341,Chocolat,Miramax,Romance,Juliette Binoche,5.816234,Lasse Hallström,3.665819,-1,115764214.1,1.52E+11,8,1 hrs. 45 min.,-2.46E+11,105,2000,2.46E+11,187406973,172.2,34552845.53,3.87E-16
3454,Traffic,USA Films,Crime Drama,Michael Douglas,6.125826,Steven Soderbergh,3.673298,1,200926966.1,27200052001,1740,2 hrs. 27 min.,-43708017509,147,2000,44033291730,325274220.6,172.2,40408268.88,9.64E-17
3449,Thirteen Days,New Line,Action Drama,Kevin Costner,8.312645,Roger Donaldson,2.028147,0,56000023.32,2.22E+11,8,2 hrs. 27 min.,-3.59E+11,147,2000,3.59E+11,90656641.53,172.2,110569105.7,8.77E-17
3314,Almost Famous,DreamWorks,Music Drama,Billy Crudup,6.314405,Cameron Crowe,1.909663,0,52669625.09,1.52E+11,131,2 hrs. 2 min.,-2.46E+11,122,2000,2.46E+11,85265166.66,172.2,82926829.27,1.07E-17
3359,Finding Forrester,Sony / Columbia,Drama,Sean Connery,10.590003,Gus Van Sant,2.540391,-1,83864989.83,2.22E+11,200,2 hrs. 16 min.,-3.59E+11,136,2000,3.59E+11,135766342,172.2,6910569.106,5.26E-18
3446,Steal This Movie!,Lions Gate,Unknown,Vincent D Onofrio,7.94351,Robert Greenwald,1.008002,-1,123720.3623,142000,,1 hrs. 47 min.,-29592.3192,107,2000,229879.2453,200286.9261,172.2,34552845.53,
5382,Restless,Arrow Releasing,Romance,Henry Hopper,1.001627,Gus Van Sant,2.540391,0,29388.9283,82001,,1 hrs. 40 min.,-85171.99532,100,2000,132748.7887,47576.79336,172.2,5916.281097,
3442,Songcatcher,Lions Gate,Music Drama,Janet McTeer,2.745001,Maggie Greenwald,1.00001,0,4688102.807,41967,7,1 hrs. 49 min.,7118543.79,109,2001,64299.43929,7182843.23,177.1,893221.3594,0.000248189827
3524,Ghost World,MGM,Comedy,Thora Birch,2.29635,Terry Zwigoff,1.144747,-1,9526632.932,98791,5,1 hrs. 51 min.,14444800.67,111,2001,151361.925,14596162.6,177.1,9407114.625,0.0001274193554
3625,Waking Life,Fox Searchlight,Animation,Ethan Hawke,8.889889,Richard Linklater,2.806094,1,4445431.296,88977,4,1 hrs. 39 min.,6674710.333,99,2001,136325.475,6811035.808,177.1,846985.2345,9.16E-05
3477,All Over the Guy,Lions Gate,Romantic Comedy,Sasha Alexander,3.581068,Julie Davis,1.174278,-1,1566346.414,41606,7,1 hrs. 35 min.,2336120.135,95,2001,63746.33571,2399866.47,177.1,298434.9844,8.44E-05
3365,The Golden Bowl,Lions Gate,Period Drama,Kate Beckinsale,10.593937,James Ivory,1.046887,0,4673850.814,90170,5,2 hrs. 14 min.,7022853.819,134,2001,138153.3214,7161007.14,177.1,890505.8667,7.50E-05
3507,The Deep End,Fox Searchlight,Drama / Thriller,Tilda Swinton,6.224702,"Scott McGehee, David Siegel",1.001215,-1,13518263.43,141852,6,1 hrs. 41 min.,20494573.23,101,2001,217337.5286,20711910.76,177.1,4031620.553,7.31E-05
3392,Memento,Newmarket,Thriller,Guy Pearce,5.767337,Christopher Nolan,7.658841,1,39138385.51,235488,11,1 hrs. 53 min.,59604796.54,113,2001,360801.2571,59965597.8,177.1,12094861.66,4.19E-05
3504,The Center of the World,Artisan,Drama,Peter Sarsgaard,4.058946,Wayne Wang,1.102778,-1,1687416.343,67809,7,1 hrs. 28 min.,2481469.822,88,2001,103893.075,2585362.897,177.1,321502.3279,3.42E-05
3434,Sexy Beast,Fox Searchlight,Crime,Ray Winstone,3.916096,Jonathan Glazer,1.760801,0,10642350.09,170356,9,1 hrs. 29 min.,16044590.94,89,2001,261009.7286,16305600.67,177.1,2027680.343,2.66E-05
3501,The Business of Strangers,IFC,Drama,Julia Stiles,5.271461,Patrick Stettner,1.093213,-1,1579516.714,71821,8,1 hrs. 24 min.,2310005.219,84,2001,110040.0321,2420045.252,177.1,300944.2705,2.50E-05
3486,The Anniversary Party,Fine Line,Comedy / Drama,Alan Cumming,3.082067,"Alan Cumming, Jennifer Jason Leigh",8.11787,1,6201086.218,158533,11,1 hrs. 55 min.,9258054.752,115,2001,242895.2036,9500949.955,177.1,1181489.015,1.46E-05
3555,L.I.E.,Lot 47,Drama,Brian Cox,5.553396,Michael Cuesta,1.002409,1,1744859.443,82530,12,1 hrs. 37 min.,2546926.182,97,2001,126447.75,2673373.932,177.1,332446.9062,1.39E-05
3536,Hedwig and the Angry Inch,Fine Line,Musical,John Cameron Mitchell,1.003842,John Cameron Mitchell,1.00006,1,4699560.171,156724,9,1 hrs. 35 min.,6960273.991,95,2001,240123.5571,7200397.548,177.1,895404.1598,1.39E-05
3335,Brother,Sony Classics,Unknown,Takeshi Kitano,10.524524,Takeshi Kitano,8.697091,-1,690374.3786,60029,11,1 hrs. 53 min.,965779.1693,113,2001,91973.00357,1057752.173,177.1,131536.5308,1.14E-05
3395,The Million Dollar Hotel,Lions Gate,Unknown,Jeremy Davies,2.378086,Wim Wenders,1.703902,-1,91911.71786,29483,10,2 hrs. 2 min.,95649.71415,122,2001,45172.16786,140821.882,177.1,17511.84232,6.90E-06
3603,Session 9,USA Films,Unknown,David Caruso,2.756023,Brad Anderson,2.787593,0,579419.6571,76493,30,1 hrs. 41 min.,770555.4854,101,2001,117198.2036,887753.689,177.1,110396.3706,2.15E-06
3475,The Affair of the Necklace,Warner Bros.,Unknown,Hilary Swank,7.066802,Charles Shyer,1.529823,1,721961.0357,125523,18,1 hrs. 58 min.,913828.2761,118,2001,192319.1679,1106147.444,177.1,137554.6239,1.66E-06
3509,Donnie Darko,Newmarket,Fantasy Drama,Jake Gyllenhaal,7.304084,Richard Kelly,2.127141,0,792692.4107,110494,58,1 hrs. 53 min.,1045225.422,113,2001,169292.5929,1214518.015,177.1,8063241.107,7.31E-07
3628,Wet Hot American Summer,USA Films,Comedy,Janeane Garofalo,2.822556,David Wain,3.036626,-1,452297.7643,17481,1740,1 hrs. 37 min.,666201.3996,97,2001,26783.38929,692984.7889,177.1,86175.99705,5.55E-07
3267,P.U.N.K.S.,Urbanworld,Comedy,Tim Redwine,1.0108,Sean McNamara,2.66353,1,245270.025,14250,1740,1 hrs. 31 min.,353955.6812,91,2001,21833.03571,375788.7169,177.1,46731.13053,4.53E-07
3479,The Amati Girls,Providence,Unknown,Cloris Leachman,3.578277,Anne De Salvo,1.000001,-1,75283.37143,33902,97,1 hrs. 31 min.,63402.17265,91,2001,51942.70714,115344.8798,177.1,14343.64711,4.41E-07
3561,The Man Who Wasn t There,USA Films,Crime,Billy Bob Thornton,7.219093,Joel Coen,3.486929,-1,11497593.76,664404,39,1 hrs. 56 min.,16597994.31,116,2001,1017961.843,17615956.15,177.1,2190628.7,4.36E-07
3431,Scottsboro: An American Tragedy,Social Media Productions,Documentary,the Scottsboro Boys case,7.513336,"Daniel Anker, Barak Goodman",1.202233,1,9381.310714,2991,1740,1 hrs. 24 min.,9790.868916,84,2001,4582.639286,14373.5082,177.1,1787.411227,3.93E-07
3569,Mulholland Drive,Universal,Drama / Thriller,Naomi Watts,8.26094,David Lynch,5.146075,-1,11062443.74,587591,66,2 hrs. 27 min.,16048970.8,147,2001,900273.3536,16949244.16,177.1,2107719.937,3.17E-07
3280,Speedway Junky,Regent Releasing,Unknown,Jesse Bradford,2.761864,Nickolas Perry,1.000637,1,26423.33571,6900,1740,1 hrs. 45 min.,29912.53936,105,2001,10571.78571,40484.32508,177.1,5034.412443,2.08E-07
3257,My Voyage to Italy,Miramax,Documentary,Martin Scorsese,4.358842,Martin Scorsese,4.977208,0,17900.025,7117,1740,4 hrs. 6 min.,16521.13473,246,2001,10904.26071,27425.39545,177.1,3410.470848,1.33E-07
3574,Novocaine,Artisan,Comedy Thriller,Steve Martin,4.050386,David Atkins,1.00889,0,3120487.779,418098,105,1 hrs. 35 min.,4140447.196,95,2001,640585.8643,4781033.061,177.1,10750988.14,1.11E-07
3607,Sidewalks of New York,Paramount Classics,Romantic Comedy,Edward Burns,2.690427,Edward Burns,3.05097,0,3681206.1,545132,99,1 hrs. 47 min.,4804913.532,107,2001,835220.1,5640133.632,177.1,701377.2123,8.17E-08
3390,Maze,Andora Pictures,Unknown,Rob Morrow,2.514992,Rob Morrow,1.909905,0,39898.53214,16974,1740,1 hrs. 37 min.,35123.65818,97,2001,26006.59286,61130.25103,177.1,7601.819119,5.19E-08
3620,Tortilla Soup,Samuel Goldwyn,Comedy / Drama,Jacqueline Obrados,5.798673,Maria Ripoll,1.195968,-1,6845024.411,653729,202,1 hrs. 43 min.,9485949.04,103,2001,1001606.218,10487555.26,177.1,1304177.464,5.18E-08
3605,The Shipping News,Miramax,Drama,Kevin Spacey,9.394091,Lasse Hallström,3.665819,0,17518852.37,1205174,186,1 hrs. 51 min.,24994885.79,111,2001,1846498.736,26841384.53,177.1,51067193.68,4.23E-08
3617,The Tailor of Panama,Sony / Columbia,Comedy Thriller,Pierce Brosnan,11.892026,John Boorman,2.022562,-1,21035926.14,1837068,199,1 hrs. 49 min.,29415393.36,109,2001,2814650.614,32230043.97,177.1,28221343.87,2.04E-08
3609,Soul Survivors,Artisan,Horror,Melissa Sagemiller,2.124112,Stephen Carpenter,1.507889,1,4767331.446,1140698,601,1 hrs. 24 min.,5556520.53,84,2001,1747712.293,7304232.823,177.1,22845849.8,3.98E-09
3587,Pootie Tang,Paramount,Comedy,Lance Crouther,1.036,Louis C.K.,2.553391,0,5076882.525,1506233,712,1 hrs. 21 min.,5470745.165,81,2001,2307764.132,7778509.297,177.1,9407114.625,2.05E-09
3626,The Wash,Lions Gate,Comedy,Dr. Dre,1,DJ Pooh,1.000011,0,15470870.72,2875067,749,1 hrs. 36 min.,19298570.7,96,2001,4405013.368,23703584.07,177.1,9407114.625,1.63E-09
3506,The Curse of the Jade Scorpion,DreamWorks,Comedy Thriller,Woody Allen,6.337672,Woody Allen,6.216602,1,11517410.5,2459315,903,1 hrs. 42 min.,13878296.31,102,2001,3768021.911,17646318.22,177.1,44347826.09,1.38E-09
3497,Bones,New Line,Horror,Snoop Dogg,4.358842,Ernest R. Dickerson,1.007085,1,11210165.29,2823548,847,1 hrs. 32 min.,12849495.78,92,2001,4326078.9,17175574.68,177.1,21501976.28,1.08E-09
3577,On the Line,Miramax,Romantic Comedy,Lance Bass,1.023146,Eric Bross,1.000116,-1,6688500.696,2307063,900,1 hrs. 26 min.,6712988.471,86,2001,3534750.096,10247738.57,177.1,21501976.28,9.11E-10
3499,Bubble Boy,Buena Vista,Comedy,Jake Gyllenhaal,7.304084,Blair Hayes,1.000002,0,7672815.15,2038349,1605,1 hrs. 24 min.,8632807.066,84,2001,3123041.861,11755848.93,177.1,17470355.73,7.51E-10
3546,Joe Somebody,Fox,Comedy,Tim Allen,3.780707,John Pasquin,1.000004,0,34889414.76,3553725,2506,1 hrs. 38 min.,48010753.25,98,2001,5444814.375,53455567.62,177.1,51067193.68,7.20E-10
3527,Glitter,Fox,Music Drama,Mariah Carey,3.678389,Vondie Curtis-Hall,2.440814,1,6549002.154,2414596,1202,1 hrs. 44 min.,6334500.857,104,2001,3699506.014,10034006.87,177.1,29565217.39,6.10E-10
3549,Just Visiting,Buena Vista,Fantasy Comedy,Jean Reno,5.713362,Jean-Marie Poiré,1.036,-1,7326000.825,2272489,1590,1 hrs. 28 min.,7742702.046,88,2001,3481777.789,11224479.84,177.1,47035573.12,5.82E-10
3578,One Night at McCool s,USA Films,Crime Comedy,Liv Tyler,5.796673,Harald Zwart,1.926524,-1,9638209.704,2520041,1818,1 hrs. 33 min.,10906051.34,93,2001,3861062.818,14767114.15,177.1,24189723.32,5.45E-10
3560,The Majestic,Warner Bros.,Period Drama,Jim Carrey,8.612773,Frank Darabont,7.179241,-1,42604703.98,4904339,2361,2 hrs. 32 min.,57762344.91,152,2001,7514147.968,65276492.88,177.1,96758893.28,4.90E-10
3538,How High,Universal,Comedy,Method Man,2.282792,Jesse Dylan,2.222799,0,47770283.79,7102260,1266,1 hrs. 33 min.,62309222.16,93,2001,10881676.93,73190899.09,177.1,26877470.36,4.88E-10
3505,Crazy/Beautiful,Buena Vista,Romance,Kirsten Dunst,8.106726,John Stockwell,1.295009,1,25951417.33,4715060,1601,1 hrs. 35 min.,32537133.19,95,2001,7224145.5,39761278.69,177.1,17470355.73,4.76E-10
3586,The Pledge,Warner Bros.,Drama / Thriller,Jack Nicholson,7.139274,Sean Penn,3.439866,1,30233911.36,5765347,1275,2 hrs. 4 min.,37489336.11,124,2001,8833335.225,46322671.33,177.1,47035573.12,4.66E-10
3564,Monkeybone,Fox,Fantasy Comedy,Brendan Fraser,5.270638,Henry Selick,1.351688,1,8291955.611,2685078,1722,1 hrs. 28 min.,8590537.482,88,2001,4113923.079,12704460.56,177.1,100790513.8,4.36E-10
3523,Get Over It,Miramax,Romantic Comedy,Kirsten Dunst,8.106726,Tommy O Haver,2.237741,1,17736796.63,4134977,1742,1 hrs. 26 min.,20839930.79,86,2001,6335375.475,27175306.26,177.1,29565217.39,3.89E-10
3550,Kingdom Come,Fox Searchlight,Comedy / Drama,LL Cool J,1.856925,Doug McHenry,1.000658,1,35621783.65,7562284,1111,1 hrs. 34 min.,42991161.96,94,2001,11586499.41,54577661.37,177.1,9407114.625,3.66E-10
3575,O,Lions Gate,Drama / Thriller,Mekhi Phifer,3.109116,Tim Blake Nelson,2.639176,-1,24553258.83,5655658,1434,1 hrs. 35 min.,28953824.13,95,2001,8665276.007,37619100.14,177.1,4678109.597,3.49E-10
